	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
20107	We are thinking of buying some new seat .	We are thinking of buying some new furniture .	entailment	23499	0	silver/p35/d0824	some	upward_monotone	entailment	furniture	seat	noun_hypernym_obj	We are thinking of buying some new seat .	We are thinking of buying some new furniture .	True
21795	Brian took some roses .	Brian took some musk roses .	neutral	25126	1	silver/p23/d0956	some	upward_monotone	neutral	roses	musk roses	noun_hyponym_obj	Brian took some roses .	Brian took some musk roses .	True
22220	I put some milk in my coffee .	I put some evaporated milk in my coffee .	neutral	25602	1	silver/p30/d0899	some	upward_monotone	neutral	milk	evaporated milk	noun_hyponym_obj	I put some milk in my coffee .	I put some evaporated milk in my coffee .	True
19434	I 'd love to be able to wear a dress like that . But I 'll have to lose some unit of measurement first .	I 'd love to be able to wear a dress like that . But I 'll have to lose some weight first .	neutral	22785	1	silver/p34/d2240	some	upward_monotone	neutral	weight	unit of measurement	noun_hypernym_obj	I 'd love to be able to wear a dress like that . But I 'll have to lose some unit of measurement first .	I 'd love to be able to wear a dress like that . But I 'll have to lose some weight first .	True
19061	Tom asked Mary to go to the store to buy some naan .	Tom asked Mary to go to the store to buy some bread .	entailment	22384	0	silver/p24/d2981	some	upward_monotone	entailment	bread	naan	noun_hypernym_obj	Tom asked Mary to go to the store to buy some naan .	Tom asked Mary to go to the store to buy some bread .	True
19066	Tom asked Mary to go to the store to buy some bread .	Tom asked Mary to go to the store to buy some raisin bread .	neutral	22389	1	silver/p24/d2981	some	upward_monotone	neutral	bread	raisin bread	noun_hyponym_obj	Tom asked Mary to go to the store to buy some bread .	Tom asked Mary to go to the store to buy some raisin bread .	True
20449	Tom went to meet some girl named Mary .	Tom went to meet some girl named foster sister .	neutral	23856	1	silver/p28/d2710	some	upward_monotone	neutral	Mary	foster sister	noun_hyponym_obj	Tom went to meet some girl named Mary .	Tom went to meet some girl named foster sister .	True
19029	Tom asked Mary to go to the store to buy some whole wheat bread .	Tom asked Mary to go to the store to buy some bread .	entailment	22354	0	silver/p24/d2981	some	upward_monotone	entailment	bread	whole wheat bread	noun_hypernym_obj	Tom asked Mary to go to the store to buy some whole wheat bread .	Tom asked Mary to go to the store to buy some bread .	True
21013	Tom bought some flowers for Mary .	Tom bought some Vaccaria pyramidatas for Mary .	neutral	24387	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	Vaccaria pyramidatas	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some Vaccaria pyramidatas for Mary .	True
22118	Tom gave some homogenized milk to the cat .	Tom gave some milk to the cat .	entailment	25489	0	silver/p33/d3040	some	upward_monotone	entailment	milk	homogenized milk	noun_hypernym_obj	Tom gave some homogenized milk to the cat .	Tom gave some milk to the cat .	True
22980	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this pureblood .	neutral	26457	1	silver/p44/d2382	some	upward_monotone	neutral	animal	pureblood	noun_hyponym_obj	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this pureblood .	True
18020	On the plate was a piece of chicken , a potato and some green peas .	On the plate was a piece of chicken , a potato and some green field peas .	neutral	21199	1	silver/p39/d2761	some	upward_monotone	neutral	peas	field peas	noun_hyponym_obj	On the plate was a piece of chicken , a potato and some green peas .	On the plate was a piece of chicken , a potato and some green field peas .	True
19862	My doctor told me that I needed to lose some weight .	My doctor told me that I needed to lose some troy unit .	neutral	23239	1	silver/p06/d2885	some	upward_monotone	neutral	weight	troy unit	noun_hyponym_obj	My doctor told me that I needed to lose some weight .	My doctor told me that I needed to lose some troy unit .	True
19981	There are some strange animals in the zoo .	There are some strange survivors in the zoo .	neutral	23358	1	silver/p06/d0966	some	upward_monotone	neutral	animals	survivors	noun_hyponym_obj	There are some strange animals in the zoo .	There are some strange survivors in the zoo .	True
21788	Brian took some roses .	Brian took some baby roses .	neutral	25122	1	gold/p84/d0784	some	upward_monotone	neutral	roses	baby roses	noun_hyponym_obj	Brian took some roses .	Brian took some baby roses .	True
21654	The police conducted an offensive against some drug merchants .	The police conducted an offensive against some drug dealers .	neutral	25027	1	silver/p23/d3112	some	upward_monotone	neutral	dealers	merchants	noun_hypernym_obj	The police conducted an offensive against some drug merchants .	The police conducted an offensive against some drug dealers .	True
21379	Tom bought some flowers for Mary .	Tom bought some Cheiranthus asperuss for Mary .	neutral	24717	1	silver/p12/d2031	some	upward_monotone	neutral	flowers	Cheiranthus asperuss	noun_hyponym_obj	Tom bought some flowers for Mary .	Tom bought some Cheiranthus asperuss for Mary .	True
24147	Brian took some roses .	Brian took some Rosa banksias .	neutral	27889	1	silver/p23/d0956	some	upward_monotone	neutral	roses	Rosa banksias	noun_hyponym_obj	Brian took some roses .	Brian took some Rosa banksias .	True
19594	She bought some rye bread .	She bought some rye wafer .	neutral	22963	1	silver/p34/d3486	some	upward_monotone	neutral	bread	wafer	noun_hyponym_obj	She bought some rye bread .	She bought some rye wafer .	True
23905	Some of the money was stolen .	Some of the money was burgled .	neutral	27473	1	silver/p59/d2928	some	upward_monotone	neutral	stolen	burgled	verb_hyponym	Some of the money was stolen .	Some of the money was burgled .	True
22904	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this herbivore .	neutral	26381	1	silver/p44/d2382	some	upward_monotone	neutral	animal	herbivore	noun_hyponym_obj	There seems to be some genetic problem with this animal .	There seems to be some genetic problem with this herbivore .	True
24550	I got some money from an ATM .	I got some lucre from an ATM .	neutral	28297	1	gold/p49/d0942	some	upward_monotone	neutral	money	lucre	noun_hyponym_obj	I got some money from an ATM .	I got some lucre from an ATM .	True
20038	I got some burns .	I got some shampoo in my eyes and it burns .	neutral	23417	1	silver/p35/d2470	some	upward_monotone	neutral	some shampoo in my eyes and it burns	some burns	simple	I got some burns .	I got some shampoo in my eyes and it burns .	True
22132	Tom gave some raw milk to the cat .	Tom gave some milk to the cat .	entailment	25503	0	silver/p33/d3040	some	upward_monotone	entailment	milk	raw milk	noun_hypernym_obj	Tom gave some raw milk to the cat .	Tom gave some milk to the cat .	True
20616	She bought some vegetables yesterday .	She bought some artichoke plants yesterday .	neutral	24017	1	silver/p37/d2778	some	upward_monotone	neutral	vegetables	artichoke plants	noun_hyponym_obj	She bought some vegetables yesterday .	She bought some artichoke plants yesterday .	True
24560	I got some money from an ATM .	I got some shekel from an ATM .	neutral	28307	1	gold/p49/d0942	some	upward_monotone	neutral	money	shekel	noun_hyponym_obj	I got some money from an ATM .	I got some shekel from an ATM .	True
23131	Emily is learning some Turkic .	Emily is learning some Turkish .	neutral	26631	1	silver/p11/d1654	some	upward_monotone	neutral	Turkish	Turkic	noun_hypernym_obj	Emily is learning some Turkic .	Emily is learning some Turkish .	True
19667	Even though America is a developed country , it still has some very poor people .	Even though America is a developed country , it still has some very poor Arcado-Cyprianss .	neutral	23045	1	silver/p17/d1903	some	upward_monotone	neutral	people	Arcado-Cyprianss	noun_hyponym_obj	Even though America is a developed country , it still has some very poor people .	Even though America is a developed country , it still has some very poor Arcado-Cyprianss .	True
22545	She took some haecceity from the plate .	She took some meat from the plate .	entailment	25992	0	silver/p88/d3199	some	upward_monotone	entailment	meat	haecceity	noun_hypernym_obj	She took some haecceity from the plate .	She took some meat from the plate .	True
23222	Your garden needs some heed .	Your garden needs some attention .	entailment	26744	0	silver/p92/d0801	some	upward_monotone	entailment	attention	heed	noun_hypernym_obj	Your garden needs some heed .	Your garden needs some attention .	True
22975	There seems to be some genetic problem with this survivor .	There seems to be some genetic problem with this animal .	entailment	26452	0	silver/p44/d2382	some	upward_monotone	entailment	animal	survivor	noun_hypernym_obj	There seems to be some genetic problem with this survivor .	There seems to be some genetic problem with this animal .	True
19401	I thought you might be hungry , so I made some sandwiches .	I thought you might be hungry , so I made some hotdogs .	neutral	22752	1	silver/p93/d3443	some	upward_monotone	neutral	sandwiches	hotdogs	noun_hyponym_obj	I thought you might be hungry , so I made some sandwiches .	I thought you might be hungry , so I made some hotdogs .	True
22987	There seems to be some genetic problem with this work animal .	There seems to be some genetic problem with this animal .	entailment	26464	0	silver/p44/d2382	some	upward_monotone	entailment	animal	work animal	noun_hypernym_obj	There seems to be some genetic problem with this work animal .	There seems to be some genetic problem with this animal .	True
18908	I met some philhellenes while I was waiting for a bus .	I met some friends while I was waiting for a bus .	entailment	22221	0	silver/p22/d2459	some	upward_monotone	entailment	friends	philhellenes	noun_hypernym_obj	I met some philhellenes while I was waiting for a bus .	I met some friends while I was waiting for a bus .	True
23128	Emily is learning some Turkish .	Emily is learning some Turki .	entailment	26628	0	silver/p11/d1654	some	upward_monotone	entailment	Turkish	Turki	noun_hypernym_obj	Emily is learning some Turkish .	Emily is learning some Turki .	True
24432	My little~brother asked for some money .	My little~brother asked for some medium of exchange .	entailment	28141	0	gold/p91/d1400	some	upward_monotone	entailment	money	medium of exchange	noun_hypernym_obj	My little~brother asked for some money .	My little~brother asked for some medium of exchange .	True
