	premise	hypothesis	gold_label_x	__index_level_0__	label	filename	determiner	monotonicity	gold_label_y	replace_target	replace_source	replace_mode	ori_sentence	new_sentence	Exist
13178	The name of this statesman is known to every socialiser in Japan .	The name of this statesman is known to every body in Japan .	neutral	15825	1	silver/p02/d3049	every	downward_monotone	neutral	body	socialiser	noun_hypernym_obj	The name of this statesman is known to every socialiser in Japan .	The name of this statesman is known to every body in Japan .	True
10378	Every time she coughed , she felt a great deal of somesthesium .	Every time she coughed , she felt a great deal of pain .	entailment	13024	0	silver/p04/d2495	every	downward_monotone	entailment	pain	somesthesium	noun_hypernym_obj	Every time she coughed , she felt a great deal of somesthesium .	Every time she coughed , she felt a great deal of pain .	True
3873	There are no comments yet .	There are no conversation stoppers yet .	entailment	5155	0	silver/p04/d0859	no	downward_monotone	entailment	comments	conversation stoppers	noun_hyponym_obj	There are no comments yet .	There are no conversation stoppers yet .	True
7596	Tokyo wasted no time in taking filtration .	Tokyo wasted no time in taking action .	neutral	9736	1	silver/p77/d1831	no	downward_monotone	neutral	action	filtration	noun_hypernym_obj	Tokyo wasted no time in taking filtration .	Tokyo wasted no time in taking action .	True
2706	Good wine needs no bush .	Good wine needs no Menziesia ferruginea .	entailment	3343	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Menziesia ferruginea	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Menziesia ferruginea .	True
7344	There is no defense against an unexpected attack .	There is no defense against an unexpected banzai charge .	entailment	9347	0	silver/p63/d2840	no	downward_monotone	entailment	attack	banzai charge	noun_hyponym_obj	There is no defense against an unexpected attack .	There is no defense against an unexpected banzai charge .	True
4227	Tom has no propaedeuticss at~all on Monday .	Tom has no classes at~all on Monday .	neutral	5605	1	silver/p85/d2428	no	downward_monotone	neutral	classes	propaedeuticss	noun_hypernym_obj	Tom has no propaedeuticss at~all on Monday .	Tom has no classes at~all on Monday .	True
3537	There is no need to reply to that letter .	There is no need to reply to that ex .	entailment	4773	0	silver/p91/d1434	no	downward_monotone	entailment	letter	ex	noun_hyponym_obj	There is no need to reply to that letter .	There is no need to reply to that ex .	True
16767	I do n't have any plans for tomorrow . I 'm going to take it easy .	I do n't have any stock purchase plans for tomorrow . I 'm going to take it easy .	entailment	19754	0	silver/p14/d3235	any	downward_monotone	entailment	plans	stock purchase plans	noun_hyponym_obj	I do n't have any plans for tomorrow . I 'm going to take it easy .	I do n't have any stock purchase plans for tomorrow . I 'm going to take it easy .	True
1930	The cat meant no wheal .	The cat meant no harm .	neutral	2276	1	silver/p52/d3043	no	downward_monotone	neutral	harm	wheal	noun_hypernym_obj	The cat meant no wheal .	The cat meant no harm .	True
16216	All men die . Tom is a man . Therefore , Tom will die .	All golden boys die . Tom is a man . Therefore , Tom will die .	entailment	19187	0	silver/p00/d1462	all	downward_monotone	entailment	men	golden boys	noun_hyponym_obj	All men die . Tom is a man . Therefore , Tom will die .	All golden boys die . Tom is a man . Therefore , Tom will die .	True
4471	There is no chance of a union between the two countries .	There is no chance of a union between the two Reiches .	entailment	5866	0	silver/p29/d2169	no	downward_monotone	entailment	countries	Reiches	noun_hyponym_obj	There is no chance of a union between the two countries .	There is no chance of a union between the two Reiches .	True
645	There is no living on the island .	There is no living on the safety island .	entailment	714	0	silver/p72/d1571	no	downward_monotone	entailment	island	safety island	noun_hyponym_obj	There is no living on the island .	There is no living on the safety island .	True
1156	Danny has no sense of model .	Danny has no sense of beauty .	entailment	1351	0	silver/p58/d2256	no	downward_monotone	entailment	beauty	model	noun_hypernym_obj	Danny has no sense of model .	Danny has no sense of beauty .	True
15583	After he had crossed all the seas of the human , he drowned in a glass of water .	After he had crossed all the seas of the world , he drowned in a glass of water .	entailment	18467	0	silver/p57/d1796	all	downward_monotone	entailment	world	human	noun_hypernym_obj	After he had crossed all the seas of the human , he drowned in a glass of water .	After he had crossed all the seas of the world , he drowned in a glass of water .	True
7526	Tokyo wasted no time in taking action .	Tokyo wasted no time in taking capture .	entailment	9669	0	silver/p77/d1831	no	downward_monotone	entailment	action	capture	noun_hyponym_obj	Tokyo wasted no time in taking action .	Tokyo wasted no time in taking capture .	True
14083	Barack Obama is aiming for an international ban on nuclear~weapons , but is not against them in all wars .	Barack Obama is aiming for an international ban on nuclear~weapons , but is not against them in all actions .	neutral	16771	1	silver/p97/d2843	all	downward_monotone	neutral	wars	actions	noun_hypernym_obj	Barack Obama is aiming for an international ban on nuclear~weapons , but is not against them in all wars .	Barack Obama is aiming for an international ban on nuclear~weapons , but is not against them in all actions .	True
12923	The name of this statesman is known to every pansexual in Japan .	The name of this statesman is known to every body in Japan .	neutral	15574	1	silver/p02/d3049	every	downward_monotone	neutral	body	pansexual	noun_hypernym_obj	The name of this statesman is known to every pansexual in Japan .	The name of this statesman is known to every body in Japan .	True
8207	There are no dogs bigger than this one .	There are no dogs bigger than this spitz .	entailment	10396	0	silver/p11/d1640	no	downward_monotone	entailment	one	spitz	noun_hyponym_obj	There are no dogs bigger than this one .	There are no dogs bigger than this spitz .	True
2303	There are no real creativenesses .	There are no real visions .	entailment	2658	0	silver/p51/d0768	no	downward_monotone	entailment	visions	creativenesses	noun_hypernym_obj	There are no real creativenesses .	There are no real visions .	True
162	It was no coincidence that both Tom and Mary were in the cafeteria at the same geologic time .	It was no coincidence that both Tom and Mary were in the cafeteria at the same time .	neutral	166	1	silver/p81/d2754	no	downward_monotone	neutral	time	geologic time	noun_hypernym_obj	It was no coincidence that both Tom and Mary were in the cafeteria at the same geologic time .	It was no coincidence that both Tom and Mary were in the cafeteria at the same time .	True
2565	Good wine needs no bush .	Good wine needs no Solandra guttatum .	entailment	3072	0	silver/p48/d0864	no	downward_monotone	entailment	bush	Solandra guttatum	noun_hyponym_obj	Good wine needs no bush .	Good wine needs no Solandra guttatum .	True
3388	There is no excuse for your civil actions .	There is no excuse for your actions .	neutral	4527	1	silver/p55/d1611	no	downward_monotone	neutral	actions	civil actions	noun_hypernym_obj	There is no excuse for your civil actions .	There is no excuse for your actions .	True
4943	No body except the king admires the king .	No body except the crowned head admires the crowned head .	neutral	6412	1	silver/p38/d2453	no	downward_monotone	neutral	king	crowned head	verb_hypernym	No body except the king admires the king .	No body except the crowned head admires the crowned head .	True
5900	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no acknowledgement when he shot himself on Saturday with a borrowed gun .	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no message when he shot himself on Saturday with a borrowed gun .	neutral	7634	1	silver/p33/d0705	no	downward_monotone	neutral	message	acknowledgement	noun_hypernym_obj	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no acknowledgement when he shot himself on Saturday with a borrowed gun .	Pierre Beregovoy , until a month ago Prime Minister of France , apparently left no message when he shot himself on Saturday with a borrowed gun .	True
2361	I tried to get it , but to no purpose .	I tried to get it , but to no resolutenes .	neutral	2727	1	silver/p48/d2257	no	downward_monotone	neutral	purpose	resolutenes	noun_hypernym_obj	I tried to get it , but to no purpose .	I tried to get it , but to no resolutenes .	True
8056	There is no cure for the common vasoconstrictive .	There is no cure for the common cold .	entailment	10244	0	silver/p68/d3485	no	downward_monotone	entailment	cold	vasoconstrictive	noun_hypernym_obj	There is no cure for the common vasoconstrictive .	There is no cure for the common cold .	True
8649	Tom has no choice .	Tom has no preference .	entailment	10872	0	silver/p61/d1634	no	downward_monotone	entailment	choice	preference	noun_hyponym_obj	Tom has no choice .	Tom has no preference .	True
